ssn;nif;nome;telefone;morada;data_nasc
49184934920;606246110;Francisco Duarte;950277232;Praça da Alegria, 30, 3377-210 Coimbra;'1977-01-07'
61002556078;611455953;Daniel Quaresma;918680126;Rua das Tulipas, 18, 9062-582 Funchal;'1981-03-28'
37965970358;675698150;Vasco Bento;941041385;Travessa das Oliveiras, 97, 4086-646 Porto;'1968-07-19'
39952662564;282175572;Tânia Jesus;994221344;Rua das Orquídeas, 73, 8213-495 Faro;'1962-06-09'
59781818432;222483863;Pedro Cruz;930520610;Travessa das Estrelas, 15, 4817-527 Braga;'2003-02-23'
02985138815;330185566;Dinis Duarte;963879542;Rua das Violetas, 30, 4962-313 Braga;'1958-08-18'
79753927590;357327540;Vasco Fonseca;974971752;Praça do Sonho, 23, 4734-546 Vila Nova de Gaia;'1970-06-08'
54687110320;837952612;Vânia Vieira;977552858;Travessa das Sombras, 71, 1709-302 Lisboa;'2008-01-18'
55829094508;766344830;Simone Machado;921699184;Avenida das Fontes, 94, 4756-538 Braga;'1997-10-25'
93897536880;069247517;Isabel Rodrigues;971444866;Avenida da Montanha, 63, 2650-565 Amadora;'2016-09-08'
87665612224;610889736;Lara Caldeira;953499738;Travessa das Oliveiras, 38, 8198-258 Faro;'1959-08-06'
53651609018;831084947;Tatiana Brito;907840368;Avenida das Colinas, 88, 2894-084 Almada;'1952-06-25'
45792603112;404123286;Fernando Fonseca;902971800;Avenida das Acácias, 46, 4943-246 Viana do Castelo;'2011-04-14'
63738321587;678651265;Carlos Araújo;988229613;Travessa do Sol, 58, 9131-688 Funchal;'1998-07-01'
19943457518;167492809;Eva Borges;975080132;Avenida das Rosas, 44, 2780-622 Oeiras;'1981-11-06'
66597610517;242444002;Eduarda Silva;944468517;Travessa das Sombras, 77, 1877-911 Lisboa;'2009-07-21'
18259912223;025577693;Margarida Figueiredo;967526518;Avenida dos Descobrimentos, 66, 4772-828 Braga;'1989-10-30'
13659130497;413158464;Josué Cardoso;969560922;Avenida das Colinas, 79, 2646-072 Cascais;'1973-11-02'
60329786041;117789971;Liliana Marques;904981666;Avenida da República, 56, 2647-481 Cascais;'2008-10-10'
90221675073;511043748;Eduardo Machado;992912351;Avenida da Praia, 28, 1838-627 Lisboa;'1975-04-25'
57088905768;621334270;Bruno Estevão;969321656;Travessa das Papoilas, 82, 2650-417 Amadora;'1965-01-04'
54449982868;389397920;Jacinto Fernandes;995153964;Avenida dos Pássaros, 70, 4589-860 Vila Nova de Gaia;'1973-06-23'
43466139109;496135667;Maria Batista;909124520;Rua dos Narcisos, 9, 2430-489 Leiria;'1977-08-17'
84085056902;744883393;Fernanda Baptista;971752430;Praça dos Sonhos, 75, 1862-070 Lisboa;'2019-06-29'
65857927191;214468680;Inês Santana;954264360;Praça do Amor, 26, 4420-172 Vila Nova de Gaia;'2003-06-25'
25678716303;664828914;Catarina Cabral;993134130;Travessa das Oliveiras, 7, 2780-656 Oeiras;'1969-05-09'
21519807093;128992364;Íris Neves;915699928;Praça do Comércio, 38, 2780-322 Oeiras;'1978-02-03'
92721725496;170907677;Hugo Ribeiro;924415178;Praça dos Desejos, 69, 3156-903 Coimbra;'1998-03-25'
38937807001;847721606;Nuno Estevão;916677089;Avenida da Praia, 33, 5403-511 Bragança;'2023-05-09'
96021122744;613052031;Luís Brito;945140563;Travessa da Esperança, 47, 3020-120 Coimbra;'2003-03-11'
84457099348;564768353;Alberto Vieira;912378351;Avenida dos Aliados, 76, 2713-060 Sintra;'1991-05-19'
42581343924;824719938;Simone Miranda;954527244;Travessa das Marés, 79, 2954-563 Setúbal;'1989-02-02'
84916202926;265052323;Andreia Ribeiro;994389658;Travessa do Horizonte, 47, 9134-561 Funchal;'2005-08-28'
12651194498;030188821;Raul Monteiro;943783480;Travessa das Papoilas, 14, 3343-439 Coimbra;'2001-08-11'
82376193523;319618931;Artur Valente;984500116;Avenida dos Aliados, 35, 2650-644 Amadora;'1953-11-15'
87606544693;191052532;Ricardo Brito;931442528;Rua das Orquídeas, 9, 4900-805 Braga;'1974-06-10'
00690484102;988192598;Patrícia Alves;909979810;Avenida dos Ventos, 45, 5611-243 Bragança;'1986-06-19'
07453764992;449031785;Artur Caldeira;903433943;Avenida das Acácias, 37, 3318-419 Coimbra;'1987-05-20'
13747048362;815829488;Jorge Cabral;927951387;Rua das Tulipas, 11, 7130-162 Évora;'1983-10-09'
96891296375;718509193;Nuno Gonçalves;982421947;Rua dos Girassóis, 39, 2965-270 Setúbal;'1966-01-28'
94907476869;204622614;Inês Teles;930170078;Praça da Serenidade, 74, 2949-867 Setúbal;'2000-03-07'
97109394576;111748936;António Correia;983544478;Rua dos Pinheiros, 91, 4995-886 Viana do Castelo;'1974-02-07'
05944600570;502829458;Viviane Pires;932664603;Rua dos Jasmins, 92, 2873-944 Almada;'1965-03-08'
50618845187;936303395;Rosa Brito;900490806;Praça da Sé, 97, 4742-487 Braga;'1998-11-03'
73274082873;774269445;Sónia Santiago;942694318;Avenida dos Descobrimentos, 24, 4818-623 Braga;'2004-04-11'
60395052630;340832137;Paulo Henriques;913027873;Rua dos Jasmins, 48, 1751-189 Lisboa;'1952-05-06'
11121325830;037291231;Alberto Moura;936125797;Praça da Sé, 98, 2711-583 Sintra;'1998-04-27'
93754320700;473197189;Jéssica Baptista;973563761;Avenida da Montanha, 14, 2780-432 Oeiras;'2016-02-09'
75293566881;285048994;Nuno Araújo;910813958;Rua das Oliveiras, 54, 2841-798 Almada;'1999-11-17'
81738278111;251916105;Carla Paulino;981389783;Praça do Comércio, 63, 9053-270 Funchal;'1990-02-06'
19366259646;740678097;Viviane Machado;994805496;Avenida dos Pássaros, 33, 2918-965 Setúbal;'1981-07-04'
53019299032;303010904;Marisa Ribeiro;918941899;Avenida dos Pássaros, 10, 4379-558 Porto;'1977-01-03'
86648516323;553289466;Hélder Gaspar;934884916;Praça de Espanha, 55, 5497-662 Bragança;'1991-09-29'
32561924816;442622584;Andreia Batista;935408768;Rua das Violetas, 35, 3274-650 Coimbra;'1958-09-04'
11343923429;494945768;Leonor Rosa;999462779;Rua das Flores, 40, 2898-459 Almada;'1982-08-15'
59701517346;556380457;Catarina Maia;995204689;Rua dos Pinheiros, 86, 3327-133 Coimbra;'1969-01-04'
12008587729;339843563;David Lourenço;969384652;Travessa da Esperança, 41, 8036-505 Faro;'1969-02-07'
94001346047;273700460;Eduarda Correia;959166247;Avenida das Fontes, 14, 4889-675 Guimarães;'1987-01-04'
25454814363;728044404;David Pinto;997108901;Travessa do Sol, 49, 4407-020 Vila Nova de Gaia;'1954-06-05'
78418699835;103624530;Bianca Ribeiro;925548227;Travessa das Estrelas, 82, 3272-771 Coimbra;'1967-07-20'
93986409304;925485714;Beatriz Almeida;980687651;Praça de Espanha, 9, 4478-039 Vila Nova de Gaia;'1951-05-20'
87536881472;017903272;Fábio Correia;945528839;Rua das Amendoeiras, 39, 4918-407 Viana do Castelo;'1955-10-21'
96912670512;039218118;Joaquim Silveira;938631826;Avenida dos Aliados, 30, 3261-104 Coimbra;'1963-09-04'
48236451611;209763188;António Miranda;960067357;Travessa do Ouro, 22, 3095-012 Coimbra;'1958-12-17'
65870280839;816989191;Rosa Quaresma;954423341;Praça de Espanha, 45, 9392-568 Funchal;'1969-06-13'
81209259678;183784949;Isabel Silveira;915542383;Travessa dos Lírios, 80, 2780-066 Oeiras;'2006-08-04'
30955302305;862470469;Marisa Mota;967823120;Avenida dos Descobrimentos, 91, 7394-462 Évora;'1990-04-14'
64286666931;978291663;Artur Mota;968500878;Avenida Central, 46, 4639-973 Vila Nova de Gaia;'1991-06-15'
17419730810;324262126;Marisa Santos;984473016;Praça dos Sonhos, 26, 4899-716 Braga;'2014-04-18'
60778518613;410536748;Carla Machado;923558890;Rua das Violetas, 3, 7071-749 Évora;'2013-02-24'
69019290991;312381918;Inês Vaz;950292904;Avenida das Fontes, 65, 4844-459 Braga;'2023-04-28'
72932387660;992616516;Ricardo Brito;953403812;Travessa das Oliveiras, 52, 2650-747 Amadora;'1980-09-10'
35364454997;969411496;Sofia Bento;953852176;Rua dos Narcisos, 32, 4766-975 Vila Nova de Gaia;'1975-07-31'
64746456952;418885282;Viviane Figueiredo;912807996;Praça da Sé, 74, 2941-097 Setúbal;'2018-07-09'
19051822137;097596220;Josué Leal;936676997;Rua dos Pinheiros, 8, 4392-111 Porto;'2014-08-05'
62133025085;682293511;Eduarda Rosa;909634871;Rua das Tulipas, 52, 4406-505 Vila Nova de Gaia;'1950-06-18'
31128893251;999407481;Viviane Batista;905686406;Rua das Flores, 99, 8023-858 Faro;'1974-01-09'
09274849025;348960792;Daniel Ferreira;933435381;Travessa da Esperança, 13, 2862-369 Almada;'1985-08-22'
77232096584;887662586;Andreia Brito;985574234;Travessa das Papoilas, 53, 4960-044 Viana do Castelo;'2013-06-03'
28592795228;478195218;Lara Mendes;935051464;Rua das Oliveiras, 41, 9289-696 Funchal;'1963-03-26'
10453910728;526997643;Andreia Rodrigues;946758482;Rua dos Girassóis, 9, 5518-699 Bragança;'2006-11-24'
87391941276;638468063;Pedro Monteiro;934815973;Travessa das Rosas, 33, 2715-296 Sintra;'1951-08-22'
65044467354;791379229;Catarina Quaresma;988805082;Rua dos Cravos, 82, 2964-384 Setúbal;'2020-12-18'
81633679004;721673486;Luís Silveira;900708922;Avenida das Acácias, 71, 5096-075 Braga;'1990-05-26'
81971688306;254103912;Jéssica Freitas;965768782;Travessa do Sol, 20, 9156-047 Funchal;'1976-09-12'
23210826852;174669678;Artur Correia;975912602;Travessa da Esperança, 29, 2923-764 Setúbal;'1993-04-18'
11850972766;207639261;Pedro Santana;983563772;Avenida das Acácias, 40, 2780-495 Oeiras;'2018-07-18'
42559500100;145759525;Miguel Correia;952174879;Avenida das Acácias, 32, 2645-093 Cascais;'1989-10-01'
93731805937;182077477;Bruno Duarte;990537164;Rua dos Girassóis, 82, 9385-350 Funchal;'1964-05-05'
36083643718;477303180;Andreia Madeira;920505738;Rua dos Girassóis, 69, 5346-837 Bragança;'1974-08-15'
42849143301;002242138;Beatriz Piedade;916483585;Avenida dos Descobrimentos, 74, 7238-200 Évora;'2007-07-27'
24628562767;204311819;Helena Pires;961966033;Travessa do Bosque, 99, 7346-382 Évora;'2015-06-06'
40980294324;228899296;Patrícia Lopes;900838285;Travessa da Felicidade, 48, 5668-060 Bragança;'1980-12-27'
18677122324;933891431;Júlia Cabral;925452201;Avenida das Rosas, 18, 9399-860 Funchal;'1987-05-20'
85522861166;032584230;Miguel Caldeira;927577046;Travessa das Marés, 89, 4521-260 Vila Nova de Gaia;'1995-02-20'
64369631971;608925606;Inês Lourenço;966758189;Travessa da Esperança, 94, 2713-365 Sintra;'2023-12-08'
25069197036;821729090;Beatriz Fonseca;925122137;Rua dos Jasmins, 83, 4942-443 Viana do Castelo;'1966-04-24'
99955377187;883789919;Luís Braga;939898814;Travessa da Felicidade, 61, 4813-683 Guimarães;'1960-11-14'
54715441480;241357858;Dinis Cabral;988111442;Praça da Paz, 12, 5444-044 Bragança;'1992-05-23'
88697522921;746177151;Paulo Lourenço;915140955;Avenida das Acácias, 35, 7212-556 Évora;'1976-01-18'
19051425149;650330714;Daniela Fernandes;934233483;Travessa das Marés, 63, 5087-233 Braga;'2014-02-27'
19812017049;036214433;Maria Pires;967821404;Rua das Palmeiras, 97, 2713-700 Sintra;'2000-05-17'
13314315065;848780207;Vânia Estevão;948262730;Rua das Oliveiras, 96, 4952-143 Viana do Castelo;'2010-07-19'
43782460078;628898592;Marisa Ribeiro;903823219;Avenida da Montanha, 29, 9262-523 Funchal;'1972-07-27'
09024510312;786921725;Ana Luísa Martins;964081066;Travessa do Bosque, 34, 4815-871 Guimarães;'1973-10-12'
79497109150;013252214;David Carvalho;975970668;Rua dos Jasmins, 35, 7245-375 Évora;'1973-02-02'
81945725880;183245631;Liliana Simões;991993613;Rua das Tulipas, 72, 4191-945 Porto;'1974-10-14'
79935380548;490621882;Paulo Rodrigues;950257537;Praça dos Desejos, 98, 4888-030 Guimarães;'1982-05-24'
57754565714;621902993;Alberto Henriques;905375555;Praça do Amor, 86, 2809-870 Almada;'1989-12-24'
82954300975;473064674;Hélder Vieira;908900466;Travessa da Felicidade, 81, 2715-630 Sintra;'1978-10-28'
49092204395;762728172;Viviane Almeida;952608632;Rua das Tulipas, 11, 5575-106 Bragança;'1951-11-05'
12892473969;699584027;Hélio Rocha;983441356;Travessa das Papoilas, 77, 3043-223 Coimbra;'1955-02-20'
58181719473;987710352;Teresa Correia;954386561;Rua dos Jasmins, 48, 3380-254 Coimbra;'1986-04-27'
75583781317;412657093;David Alves;965997663;Avenida da Lua, 29, 4952-054 Viana do Castelo;'1969-06-02'
66159295293;084536507;Mónica Pinheiro;931119984;Avenida dos Oceanos, 14, 2488-656 Leiria;'1954-03-04'
35705252376;289934855;Leonor Cabral;920563989;Praça das Estrelas, 49, 2969-173 Setúbal;'1981-09-30'
95899683270;358757034;Jorge Amorim;912255439;Avenida da Praia, 62, 2820-089 Almada;'1996-04-09'
65439978577;362435964;Liliana Almeida;903791395;Travessa das Papoilas, 96, 1679-811 Lisboa;'1955-03-17'
04195764655;247906485;Manuel Neves;927507018;Travessa da Esperança, 41, 5477-199 Bragança;'1973-12-20'
53253272636;230421064;Andreia Almeida;957364838;Praça das Ilusões, 1, 9093-443 Funchal;'2019-10-08'
41915876617;112713044;Dinis Vaz;964461485;Avenida dos Oceanos, 20, 4847-465 Guimarães;'1973-06-22'
13876275301;891374575;Artur Cunha;927686309;Travessa das Estrelas, 39, 2650-686 Amadora;'2012-11-28'
08985971851;848719426;Nuno Pacheco;922483847;Avenida das Colinas, 57, 2650-047 Amadora;'2023-03-13'
80345562226;347625163;Andreia Ramos;983816996;Praça do Comércio, 25, 2859-429 Almada;'2001-01-31'
25488411195;993365303;Andreia Moura;988377688;Avenida das Acácias, 69, 4854-473 Guimarães;'1984-01-07'
96227024405;133339595;Cristina Jesus;926990084;Praça do Amor, 86, 2710-937 Sintra;'2013-03-15'
07493576302;379905896;Eduarda Fonseca;943457033;Avenida da Montanha, 69, 2650-779 Amadora;'1953-01-08'
00252609722;234752585;Daniel Mota;931701111;Avenida Central, 99, 2994-861 Setúbal;'1978-03-04'
11335695312;073632334;Inês Vieira;956410624;Travessa do Horizonte, 47, 2650-347 Amadora;'2004-06-18'
74260356793;299073471;Beatriz Quaresma;955522658;Travessa do Ouro, 64, 5432-062 Bragança;'2006-12-22'
86081242010;241529721;Hélder Reis;933116341;Praça dos Desejos, 67, 9273-605 Funchal;'1959-10-11'
23943240417;467851746;Teresa Costa;952363011;Avenida das Colinas, 84, 9208-339 Funchal;'2008-11-13'
43903072808;522417993;Júlia Madeira;908719733;Avenida da República, 69, 4338-509 Porto;'1951-09-15'
88606998667;997866369;Hélder Gomes;925013095;Rua dos Jasmins, 29, 4961-881 Viana do Castelo;'1993-12-21'
62384286180;987770180;Daniela Pires;969204074;Avenida das Fontes, 48, 9397-433 Funchal;'1974-06-10'
55613494023;921200343;Rosa Gaspar;909086217;Avenida da Praia, 15, 7063-165 Évora;'2018-05-17'
82885930544;166600941;Carla Ribeiro;956784825;Travessa das Estrelas, 1, 2648-031 Cascais;'1981-11-02'
19132359952;013503629;Eduarda Pires;993022940;Travessa das Estrelas, 1, 2813-922 Almada;'1982-03-05'
40877212852;965004264;Fernando Gaspar;909740001;Avenida Central, 71, 2650-506 Amadora;'1975-02-15'
34286160094;698973384;Artur Fernandes;987331800;Travessa das Rosas, 98, 4807-544 Guimarães;'1995-09-30'
91274351376;225627583;Marisa Neves;904858793;Praça da Liberdade, 85, 9060-751 Funchal;'1955-01-31'
17902299341;099252513;Hugo Ramos;907102282;Travessa das Marés, 67, 2422-465 Leiria;'2022-02-07'
80373975242;606785996;José Correia;958087048;Avenida dos Descobrimentos, 88, 2780-697 Oeiras;'1960-05-27'
45813133567;087615721;Andreia Mendes;937512507;Avenida da Praia, 73, 4142-399 Porto;'2022-02-20'
08306175396;611875961;José Quaresma;933959237;Rua das Palmeiras, 55, 2499-329 Leiria;'1982-05-06'
15405958280;839718360;Francisco Rodrigues;993565174;Rua das Magnólias, 13, 4951-393 Viana do Castelo;'1982-05-29'
26943879171;910822701;Ana Ferreira;942457392;Avenida da Montanha, 88, 4434-813 Vila Nova de Gaia;'1992-10-24'
53975401915;271854341;Amélia Cardoso;976232740;Travessa do Sol, 29, 2646-097 Cascais;'2010-10-17'
93263722092;160473837;Vanessa Martins;933089265;Travessa do Horizonte, 80, 9393-564 Funchal;'1997-05-17'
12847785041;623891075;Diana Amorim;908785455;Rua das Palmeiras, 58, 3119-217 Coimbra;'2006-10-16'
05611602141;002452797;Andreia Pinto;953558579;Praça dos Desejos, 15, 9139-931 Funchal;'1967-01-01'
58811711779;792263681;Diana Pinheiro;920951738;Travessa do Horizonte, 19, 2646-941 Cascais;'2007-08-09'
48947553424;266752310;Tânia Duarte;944689175;Praça de Espanha, 96, 4968-846 Viana do Castelo;'2007-03-23'
55388331445;733547631;Jorge Nunes;938731339;Avenida das Fontes, 90, 4083-189 Porto;'1964-02-14'
34865659063;942353157;Vanessa Abreu;981949379;Rua dos Narcisos, 55, 3175-105 Coimbra;'1998-03-21'
52609673317;602712225;Marisa Reis;989092494;Rua dos Cravos, 28, 2647-473 Cascais;'1960-12-29'
81656156251;700024583;Artur Bento;919532440;Travessa do Ouro, 61, 2713-706 Sintra;'2004-02-23'
89646292079;396746769;Patrícia Nunes;934347505;Travessa do Horizonte, 14, 1961-031 Lisboa;'1970-03-22'
43286218954;012502707;Hélio Araújo;921674771;Rua dos Jasmins, 94, 4794-349 Vila Nova de Gaia;'1993-07-07'
09951572819;056935132;Amélia Moura;970720822;Avenida dos Pássaros, 43, 4951-837 Viana do Castelo;'2000-05-17'
38678285216;952249482;Helena Almeida;958501040;Praça do Sonho, 1, 2479-338 Leiria;'1991-12-29'
84818378295;724266611;Ana Rocha;912168238;Avenida dos Ventos, 36, 2926-585 Setúbal;'2003-12-27'
28872408773;798620740;Eva Simões;906808775;Avenida da República, 26, 7348-596 Évora;'1995-08-21'
45472466667;496688259;Eva Alves;971960019;Avenida dos Aliados, 99, 8158-824 Faro;'2009-11-21'
89918808964;187463193;Ana Luísa Miranda;920739066;Rua dos Jasmins, 77, 4924-031 Viana do Castelo;'1970-12-16'
01546517382;084023142;Luís Pereirinha;984679265;Rua das Magnólias, 7, 2800-574 Almada;'1963-04-13'
22407258927;720983435;Bruno Baptista;997721245;Rua dos Cedros, 57, 2780-000 Oeiras;'2012-12-18'
88703180515;460509836;Júlia Amorim;917155911;Travessa do Bosque, 65, 4982-351 Viana do Castelo;'1959-11-14'
61035531455;893837555;Josué Carvalho;970632714;Rua dos Cedros, 59, 4107-655 Porto;'1954-07-11'
37958826646;962641432;Rita Teixeira;941719997;Rua das Flores, 100, 2780-034 Oeiras;'1953-07-20'
23924217480;457017109;Nuno Santos;983748191;Praça de Espanha, 49, 2969-679 Setúbal;'2004-03-31'
78860974046;760616955;Jacinto Ferreira;923334729;Praça das Ilusões, 56, 2442-876 Leiria;'1974-02-19'
55470778476;258670373;Júlia Mendes;910257311;Rua das Oliveiras, 82, 2780-035 Oeiras;'1954-03-23'
40068797768;050900620;Margarida Sousa;990939732;Praça da Serenidade, 51, 4590-662 Vila Nova de Gaia;'1999-02-16'
74414341951;689546494;Simão Reis;905566719;Rua das Margaridas, 95, 9338-569 Funchal;'2021-02-19'
24856144679;338391880;Júlia Vaz;921215834;Travessa dos Rios, 8, 8040-652 Faro;'2008-08-10'
59976064979;907329454;Miguel Silva;921501246;Rua das Orquídeas, 69, 2650-464 Amadora;'2000-07-17'
03887246862;043644072;Nuno Santos;922363603;Avenida Central, 23, 2646-027 Cascais;'1963-09-21'
36598351603;499793366;Leonardo Pinheiro;988065764;Rua dos Narcisos, 22, 7212-402 Évora;'1968-09-26'
30492637749;651356723;Eva Pinto;909109652;Avenida dos Ventos, 15, 4926-538 Viana do Castelo;'2023-08-10'
33020885193;183450756;Jorge Pires;928831457;Travessa das Oliveiras, 88, 2889-060 Almada;'2001-10-24'
69007226970;868570122;Leonardo Santiago;956254482;Praça da Paz, 98, 2844-867 Almada;'1959-09-21'
81595269323;915178182;Lara Martins;987603603;Avenida dos Aliados, 10, 4893-166 Guimarães;'1976-06-18'
90866388398;718787315;David Carvalho;973114745;Travessa dos Rios, 59, 4639-012 Vila Nova de Gaia;'1961-06-02'
79365168879;970592892;João Lourenço;918243668;Praça da Liberdade, 66, 9051-291 Funchal;'1987-07-02'
78045540507;160213375;Rita Pacheco;906999729;Avenida da Lua, 65, 2713-844 Sintra;'1977-11-30'
52670746990;079299547;Mónica Santos;972444146;Rua dos Pinheiros, 72, 4501-619 Vila Nova de Gaia;'1957-12-12'
93229418679;471416358;Kevin Cruz;986215313;Travessa das Marés, 75, 8255-458 Faro;'2003-12-10'
